minTemp,maxTemp,minHumid,maxHumid,currentTemp,currentHumid,currentMonth,goalTemp,goalHumid,userDecision
20,26,25,50,21.7,36.3,11,0,0,0
20,26,30,50,16.6,53.9,3,23,40,1
24,27,30,50,11.6,29.4,1,25,40,1
18,27,40,50,24.7,43.7,5,0,0,0
20,25,35,50,31.6,72.1,6,22,42,1
19,26,30,50,28.7,50.7,4,22,40,1
20,26,25,40,24.7,36.5,9,0,0,1
20,26,25,45,48.1,72.2,7,23,35,1
18,27,40,50,32.8,60.9,5,22,45,1
20,26,25,40,25.0,35.2,9,0,0,1
20,25,30,50,8.9,55.0,12,22,40,1
23,26,30,50,20.9,32.7,2,24,40,1
19,26,30,50,22.1,46.6,4,0,0,0
23,26,30,50,13.7,56.4,2,24,40,1
20,26,30,50,13.2,56.4,3,23,40,1
20,26,30,50,23.6,35.5,3,0,0,0
20,25,30,50,-5.7,41.5,12,22,40,1
20,26,25,45,29.9,-1.8,7,23,35,1
19,26,30,50,22.7,45.7,4,0,0,1
20,26,25,50,-14.2,36.8,11,23,37,1
20,26,25,50,9.7,55.8,11,23,37,1
20,26,30,45,22.7,32.0,10,0,0,0
20,25,35,50,28.7,70.8,6,22,42,1
18,27,40,50,27.9,29.5,5,22,45,1
20,25,30,50,21.0,33.1,12,0,0,0
20,26,30,45,-7.2,54.6,10,23,37,1
19,26,30,40,32.8,15.2,8,22,35,1
19,26,30,40,20.6,36.5,8,0,0,0
20,26,30,50,7.0,59.0,3,23,40,1
20,26,25,50,22.2,51.9,11,23,37,1
18,27,40,50,26.4,49.9,5,0,0,0
19,26,30,40,28.2,42.4,8,22,35,1
20,25,30,50,22.2,21.7,12,22,40,1
20,25,35,50,21.1,45.6,6,0,0,0
23,26,30,50,-3.6,53.4,2,24,40,1
19,26,30,50,30.8,29.0,4,22,40,1
20,26,30,45,23.0,42.7,10,0,0,1
23,26,30,50,-2.0,51.2,2,24,40,1
20,26,25,50,14.7,17.6,11,23,37,1
20,26,30,45,23.8,38.8,10,0,0,1
20,26,30,50,8.1,34.2,3,23,40,1
20,26,25,40,7.3,43.6,9,23,32,1
20,26,30,50,25.6,37.4,3,0,0,1
20,25,30,50,2.7,54.5,12,22,40,1
20,25,30,50,17.9,57.5,12,22,40,1
20,25,35,50,22.9,48.8,6,0,0,0
20,26,30,50,-1.0,58.5,3,23,40,1
20,25,35,50,20.8,19.3,6,22,42,1
20,26,30,50,25.4,33.4,3,0,0,0
20,26,30,45,11.8,31.8,10,23,37,1
20,26,30,50,16.2,24.8,3,23,40,1
20,26,25,40,23.5,37.5,9,0,0,0
20,26,30,50,7.5,39.7,3,23,40,1
20,26,30,50,16.1,45.8,3,23,40,1
19,26,30,50,23.2,41.5,4,0,0,1
20,25,30,50,-7.9,52.4,12,22,40,1
20,26,25,45,33.5,47.3,7,23,35,1
20,26,30,50,24.0,30.1,3,0,0,1
20,26,30,50,9.1,51.1,3,23,40,1
23,26,30,50,22.4,28.7,2,24,40,1
18,27,40,50,20.3,45.3,5,0,0,0
20,26,25,50,12.4,50.6,11,23,37,1
20,25,35,50,17.9,62.9,6,22,42,1
19,26,30,40,22.3,36.5,8,0,0,0
20,26,30,50,14.5,51.3,3,23,40,1
20,26,30,50,19.2,33.5,3,23,40,1
24,27,30,50,26.5,37.3,1,0,0,0
20,26,30,45,7.2,45.2,10,23,37,1
18,27,40,50,28.2,14.8,5,22,45,1
18,27,40,50,21.5,42.4,5,0,0,1
20,25,30,50,13.8,50.4,12,22,40,1
18,27,40,50,19.4,67.6,5,22,45,1
20,26,25,50,23.0,36.5,11,0,0,0
18,27,40,50,40.3,62.0,5,22,45,1
18,27,40,50,32.7,33.5,5,22,45,1
23,26,30,50,23.3,46.6,2,0,0,0
19,26,30,50,51.0,64.3,4,22,40,1
20,26,30,50,12.1,51.3,3,23,40,1
23,26,30,50,25.7,34.9,2,0,0,0
20,26,25,40,6.0,49.1,9,23,32,1
20,25,30,50,23.5,49.7,12,22,40,1
20,26,30,45,25.1,35.0,10,0,0,0
23,26,30,50,0.8,50.5,2,24,40,1
20,26,25,45,19.4,7.0,7,23,35,1
20,26,25,45,22.3,32.5,7,0,0,0
20,25,30,50,-6.5,50.5,12,22,40,1
20,25,35,50,18.8,14.4,6,22,42,1
20,26,25,50,25.2,35.6,11,0,0,0
20,26,25,45,34.4,55.3,7,23,35,1
20,26,25,40,13.2,17.3,9,23,32,1
20,26,25,40,22.1,37.7,9,0,0,0
23,26,30,50,-8.6,35.0,2,24,40,1
20,26,25,45,26.6,55.7,7,23,35,1
20,25,30,50,22.9,40.5,12,0,0,1
19,26,30,40,37.0,60.1,8,22,35,1
20,26,30,50,25.0,58.8,3,23,40,1
18,27,40,50,26.3,49.3,5,0,0,0
20,25,35,50,51.4,69.8,6,22,42,1
20,25,35,50,23.7,58.4,6,22,42,1
20,26,25,45,26.0,32.4,7,0,0,0
18,27,40,50,46.9,50.5,5,22,45,1
23,26,30,50,19.2,26.6,2,24,40,1
24,27,30,50,27.0,49.1,1,0,0,1
20,26,30,50,-13.6,54.0,3,23,40,1
20,26,30,45,17.6,46.2,10,23,37,1
20,25,35,50,24.0,39.0,6,0,0,1
20,26,25,45,24.6,16.7,7,23,35,1
20,26,25,45,20.3,59.1,7,23,35,1
20,25,35,50,24.2,40.2,6,0,0,0
24,27,30,50,-4.2,51.8,1,25,40,1
20,26,25,40,19.8,22.2,9,23,32,1
20,26,25,50,23.9,48.3,11,0,0,0
19,26,30,40,38.1,26.3,8,22,35,1
20,26,25,45,20.0,7.3,7,23,35,1
20,26,25,40,23.2,39.0,9,0,0,0
20,26,30,50,7.2,55.4,3,23,40,1
20,26,25,40,8.9,22.7,9,23,32,1
20,26,30,45,22.9,42.7,10,0,0,1
24,27,30,50,-10.9,54.6,1,25,40,1
19,26,30,50,30.1,63.4,4,22,40,1
20,25,30,50,23.5,30.6,12,0,0,1
20,25,35,50,47.4,50.8,6,22,42,1
20,26,25,50,20.5,29.0,11,23,37,1
18,27,40,50,21.2,45.9,5,0,0,1
20,25,35,50,26.7,60.1,6,22,42,1
20,26,30,45,13.0,24.9,10,23,37,1
20,26,25,50,24.4,34.4,11,0,0,0
20,26,25,45,30.1,59.9,7,23,35,1
24,27,30,50,17.4,55.0,1,25,40,1
18,27,40,50,24.8,48.5,5,0,0,0
20,26,25,45,46.3,65.7,7,23,35,1
20,25,30,50,10.8,31.3,12,22,40,1
20,26,30,45,24.4,36.1,10,0,0,0
18,27,40,50,44.8,69.1,5,22,45,1
18,27,40,50,29.1,12.4,5,22,45,1
23,26,30,50,26.0,32.5,2,0,0,0
20,25,35,50,45.8,75.7,6,22,42,1
20,26,25,40,23.6,47.2,9,23,32,1
20,25,35,50,21.9,43.8,6,0,0,0
20,26,25,45,37.3,63.9,7,23,35,1
20,26,30,45,7.4,32.8,10,23,37,1
20,26,25,50,25.9,49.9,11,0,0,1
23,26,30,50,10.2,22.8,2,24,40,1
20,26,25,50,19.4,25.1,11,23,37,1
20,26,30,50,21.5,41.2,3,0,0,0
20,25,30,50,-9.2,58.3,12,22,40,1
19,26,30,40,28.5,13.5,8,22,35,1
20,26,30,45,21.6,32.8,10,0,0,0
20,26,25,45,47.7,41.5,7,23,35,1
20,25,30,50,11.7,27.2,12,22,40,1
19,26,30,50,23.4,43.6,4,0,0,0
20,26,30,50,-11.0,57.8,3,23,40,1
24,27,30,50,14.2,21.5,1,25,40,1
20,25,30,50,23.0,48.3,12,0,0,0
20,26,25,45,34.3,57.0,7,23,35,1
23,26,30,50,14.8,23.1,2,24,40,1
20,25,30,50,20.3,45.6,12,0,0,1
20,26,25,45,39.1,25.0,7,23,35,1
20,26,30,45,7.8,52.5,10,23,37,1
20,26,25,50,20.6,35.0,11,0,0,0
20,25,35,50,41.2,68.3,6,22,42,1
20,25,35,50,20.2,61.9,6,22,42,1
20,25,30,50,21.6,38.9,12,0,0,0
20,26,25,50,-14.9,55.0,11,23,37,1
24,27,30,50,26.8,53.0,1,25,40,1
18,27,40,50,26.4,40.7,5,0,0,0
20,25,35,50,48.7,63.8,6,22,42,1
19,26,30,40,33.1,57.3,8,22,35,1
19,26,30,40,20.5,36.3,8,0,0,0
20,26,30,50,-10.3,25.8,3,23,40,1
19,26,30,50,27.2,58.1,4,22,40,1
24,27,30,50,26.5,41.2,1,0,0,0
19,26,30,40,52.2,51.4,8,22,35,1
20,25,30,50,23.0,56.3,12,22,40,1
20,26,25,45,24.1,37.7,7,0,0,1
20,25,30,50,-5.2,59.7,12,22,40,1
18,27,40,50,32.0,38.6,5,22,45,1
20,26,30,45,21.6,43.7,10,0,0,0
20,25,35,50,37.9,69.0,6,22,42,1
24,27,30,50,16.9,59.6,1,25,40,1
24,27,30,50,26.2,45.3,1,0,0,0
19,26,30,50,37.3,54.9,4,22,40,1
24,27,30,50,12.5,58.0,1,25,40,1
20,26,30,50,23.7,30.5,3,0,0,0
20,26,30,50,-1.3,68.6,3,23,40,1
19,26,30,40,27.3,52.5,8,22,35,1
20,25,35,50,22.7,41.7,6,0,0,1
23,26,30,50,18.6,57.5,2,24,40,1
19,26,30,50,30.4,56.0,4,22,40,1
20,26,30,45,21.3,36.0,10,0,0,0
20,26,25,40,2.0,50.2,9,23,32,1
20,26,25,45,16.2,60.1,7,23,35,1
18,27,40,50,21.0,46.7,5,0,0,1
20,25,30,50,-6.8,57.3,12,22,40,1
23,26,30,50,16.0,51.5,2,24,40,1
20,26,25,50,23.4,38.3,11,0,0,0
20,25,35,50,39.8,78.5,6,22,42,1
23,26,30,50,14.5,29.8,2,24,40,1
23,26,30,50,25.7,44.0,2,0,0,0
19,26,30,50,46.7,54.2,4,22,40,1
18,27,40,50,22.9,58.3,5,22,45,1
20,25,35,50,24.7,43.8,6,0,0,1
18,27,40,50,50.8,73.5,5,22,45,1
20,25,30,50,8.6,25.2,12,22,40,1
24,27,30,50,25.3,44.9,1,0,0,1
20,26,30,45,-6.4,51.4,10,23,37,1
19,26,30,40,35.6,54.0,8,22,35,1
20,26,30,50,22.2,34.0,3,0,0,0
19,26,30,50,29.6,47.5,4,22,40,1
20,25,30,50,6.3,32.4,12,22,40,1
23,26,30,50,23.9,49.4,2,0,0,0
20,25,30,50,4.9,53.7,12,22,40,1
18,27,40,50,34.9,15.2,5,22,45,1
20,26,25,45,24.6,31.6,7,0,0,0
23,26,30,50,3.0,24.3,2,24,40,1
20,26,30,45,13.3,30.4,10,23,37,1
20,26,25,40,20.8,27.5,9,0,0,1
18,27,40,50,33.2,78.3,5,22,45,1
20,26,25,40,13.8,37.7,9,23,32,1
20,25,35,50,21.6,48.4,6,0,0,1
20,25,30,50,4.1,58.2,12,22,40,1
23,26,30,50,18.0,46.1,2,24,40,1
20,26,30,45,21.3,31.4,10,0,0,0
19,26,30,50,32.2,76.9,4,22,40,1
18,27,40,50,21.4,64.2,5,22,45,1
18,27,40,50,25.8,49.0,5,0,0,0
20,26,25,45,30.0,72.3,7,23,35,1
24,27,30,50,24.6,30.9,1,25,40,1
20,26,25,40,21.6,38.2,9,0,0,0
20,25,30,50,4.6,68.4,12,22,40,1
20,26,25,45,30.3,17.4,7,23,35,1
19,26,30,40,21.6,35.0,8,0,0,0
20,26,25,45,26.5,34.1,7,23,35,1
20,25,35,50,21.0,29.1,6,22,42,1
19,26,30,40,23.9,36.8,8,0,0,1
24,27,30,50,1.3,55.8,1,25,40,1
20,26,25,50,15.2,51.2,11,23,37,1
18,27,40,50,24.3,41.5,5,0,0,0
20,25,30,50,9.8,50.6,12,22,40,1
24,27,30,50,14.3,23.9,1,25,40,1
18,27,40,50,25.6,42.4,5,0,0,1
20,26,25,45,35.8,63.2,7,23,35,1
18,27,40,50,35.6,21.1,5,22,45,1
20,26,30,45,22.1,39.6,10,0,0,1
24,27,30,50,6.7,56.1,1,25,40,1
20,25,35,50,21.0,28.4,6,22,42,1
20,26,30,45,25.3,30.8,10,0,0,1
18,27,40,50,30.2,59.0,5,22,45,1
20,26,30,50,10.0,51.3,3,23,40,1
20,25,30,50,23.9,30.6,12,0,0,1
19,26,30,50,32.3,63.8,4,22,40,1
18,27,40,50,26.5,53.0,5,22,45,1
19,26,30,50,21.6,42.6,4,0,0,0
23,26,30,50,-3.3,49.6,2,24,40,1
20,25,35,50,19.5,62.5,6,22,42,1
20,25,35,50,22.5,38.4,6,0,0,0
20,25,30,50,7.5,22.2,12,22,40,1
20,26,25,45,23.3,23.2,7,23,35,1
24,27,30,50,26.1,36.5,1,0,0,1
19,26,30,40,48.5,51.3,8,22,35,1
24,27,30,50,24.9,47.5,1,25,40,1
24,27,30,50,26.1,36.2,1,0,0,0
23,26,30,50,15.3,51.2,2,24,40,1
19,26,30,40,33.8,56.8,8,22,35,1
20,26,25,50,24.2,38.8,11,0,0,1
20,26,30,50,11.8,43.7,3,23,40,1
20,25,30,50,5.3,51.7,12,22,40,1
19,26,30,40,19.6,31.8,8,0,0,0
23,26,30,50,18.5,55.0,2,24,40,1
20,26,25,50,11.9,17.7,11,23,37,1
20,26,25,40,22.4,25.3,9,0,0,0
23,26,30,50,-5.1,55.1,2,24,40,1
24,27,30,50,10.7,49.8,1,25,40,1
20,26,25,45,22.2,39.5,7,0,0,0
24,27,30,50,-0.0,54.0,1,25,40,1
20,25,35,50,22.4,52.1,6,22,42,1
19,26,30,50,24.6,35.7,4,0,0,0
19,26,30,40,35.5,47.1,8,22,35,1
20,26,25,45,17.4,60.9,7,23,35,1
23,26,30,50,24.0,47.5,2,0,0,1
18,27,40,50,31.3,59.2,5,22,45,1
20,25,30,50,10.0,23.2,12,22,40,1
20,26,25,45,24.3,37.5,7,0,0,0
20,26,25,45,38.9,53.7,7,23,35,1
23,26,30,50,19.5,23.6,2,24,40,1
20,26,30,50,24.3,31.1,3,0,0,1
20,26,25,40,13.2,45.8,9,23,32,1
24,27,30,50,14.4,23.1,1,25,40,1
20,25,30,50,23.7,49.8,12,0,0,0
20,25,30,50,5.9,57.7,12,22,40,1
20,26,30,45,6.6,26.0,10,23,37,1
19,26,30,40,19.3,35.8,8,0,0,1
20,26,25,40,-12.1,42.9,9,23,32,1
20,25,35,50,18.7,53.4,6,22,42,1
18,27,40,50,26.1,47.7,5,0,0,0
20,26,25,50,13.6,52.1,11,23,37,1
20,26,25,45,16.6,2.9,7,23,35,1
19,26,30,40,19.2,35.6,8,0,0,1
20,26,30,50,-6.1,56.8,3,23,40,1
24,27,30,50,17.0,47.2,1,25,40,1
18,27,40,50,20.4,42.5,5,0,0,0
19,26,30,50,27.2,79.4,4,22,40,1
20,25,35,50,28.3,64.5,6,22,42,1
18,27,40,50,23.5,42.4,5,0,0,0
19,26,30,40,41.6,39.8,8,22,35,1
23,26,30,50,17.1,49.5,2,24,40,1
23,26,30,50,24.9,34.8,2,0,0,0
24,27,30,50,-7.5,59.2,1,25,40,1
19,26,30,40,19.3,48.8,8,22,35,1
20,26,25,50,22.3,46.1,11,0,0,0
20,26,25,45,48.0,46.9,7,23,35,1
20,26,30,45,19.4,28.5,10,23,37,1
20,26,25,40,20.2,33.4,9,0,0,0
19,26,30,40,27.6,27.9,8,22,35,1
18,27,40,50,18.3,25.6,5,22,45,1
20,26,25,45,22.3,39.5,7,0,0,0
20,26,30,45,7.2,47.1,10,23,37,1
20,25,35,50,29.2,50.7,6,22,42,1
20,26,25,40,22.9,39.6,9,0,0,1
20,26,30,45,11.9,50.7,10,23,37,1
20,26,30,50,9.9,50.9,3,23,40,1
20,25,30,50,21.6,36.1,12,0,0,1
19,26,30,40,27.8,41.8,8,22,35,1
19,26,30,40,23.7,0.5,8,22,35,1
20,26,30,45,23.2,34.0,10,0,0,0
20,26,25,45,38.5,51.5,7,23,35,1
18,27,40,50,23.4,62.5,5,22,45,1
20,26,30,45,21.0,45.0,10,0,0,0
20,26,25,40,-7.8,43.6,9,23,32,1
19,26,30,40,31.4,57.6,8,22,35,1
20,25,30,50,22.0,33.7,12,0,0,0
19,26,30,50,48.8,53.3,4,22,40,1
19,26,30,40,33.3,17.9,8,22,35,1
20,25,30,50,22.7,36.0,12,0,0,0
20,25,35,50,28.0,61.2,6,22,42,1
20,26,30,50,20.0,47.1,3,23,40,1
20,26,25,50,21.0,25.6,11,0,0,0
18,27,40,50,28.2,44.8,5,22,45,1
20,25,35,50,17.2,64.7,6,22,42,1
20,26,30,50,24.7,48.3,3,0,0,0
23,26,30,50,-6.7,56.9,2,24,40,1
20,26,30,50,24.1,55.2,3,23,40,1
18,27,40,50,19.6,41.0,5,0,0,0
20,25,35,50,42.9,45.3,6,22,42,1
24,27,30,50,9.8,47.0,1,25,40,1
20,25,30,50,23.3,38.6,12,0,0,0
20,26,25,45,44.2,55.3,7,23,35,1
20,26,25,50,7.9,26.7,11,23,37,1
20,26,30,45,21.3,42.8,10,0,0,0
20,25,35,50,51.6,46.8,6,22,42,1
20,26,30,45,11.2,25.6,10,23,37,1
24,27,30,50,25.0,42.5,1,0,0,0
19,26,30,40,37.7,48.8,8,22,35,1
20,26,25,45,19.3,50.3,7,23,35,1
20,26,25,40,21.6,37.7,9,0,0,0
20,26,25,40,3.8,43.8,9,23,32,1
20,26,30,50,16.2,56.4,3,23,40,1
20,25,35,50,24.7,39.0,6,0,0,0
24,27,30,50,15.5,57.4,1,25,40,1
18,27,40,50,31.6,39.7,5,22,45,1
19,26,30,40,26.0,35.0,8,0,0,0
20,26,25,45,31.3,37.0,7,23,35,1
20,25,35,50,21.7,18.6,6,22,42,1
23,26,30,50,25.3,46.1,2,0,0,0
20,25,35,50,30.0,56.2,6,22,42,1
24,27,30,50,24.2,32.3,1,25,40,1
20,25,30,50,22.2,36.5,12,0,0,0
20,25,35,50,43.7,77.6,6,22,42,1
20,26,25,40,17.0,20.1,9,23,32,1
20,26,25,50,25.9,47.0,11,0,0,0
20,26,25,40,-14.9,57.8,9,23,32,1
20,26,30,50,7.6,57.2,3,23,40,1
19,26,30,40,20.5,39.8,8,0,0,1
20,26,30,45,-9.1,20.2,10,23,37,1
20,26,25,40,21.4,15.1,9,23,32,1
23,26,30,50,24.7,48.8,2,0,0,0
20,26,25,45,39.6,42.4,7,23,35,1
20,26,30,45,15.8,27.3,10,23,37,1
23,26,30,50,24.5,46.1,2,0,0,0
19,26,30,40,45.5,38.0,8,22,35,1
19,26,30,50,31.1,1.7,4,22,40,1
24,27,30,50,24.9,47.0,1,0,0,0
24,27,30,50,12.2,51.0,1,25,40,1
20,26,30,45,21.6,45.1,10,23,37,1
20,26,30,50,23.5,38.0,3,0,0,0
23,26,30,50,3.4,53.5,2,24,40,1
20,26,30,50,8.2,23.5,3,23,40,1
19,26,30,40,19.4,37.5,8,0,0,0
20,26,30,45,8.5,47.9,10,23,37,1
20,26,30,50,15.0,49.7,3,23,40,1
23,26,30,50,23.8,31.6,2,0,0,1
20,26,25,50,-11.8,59.6,11,23,37,1
19,26,30,50,27.7,19.1,4,22,40,1
19,26,30,50,21.9,31.0,4,0,0,0
24,27,30,50,12.9,50.3,1,25,40,1
19,26,30,40,23.4,55.7,8,22,35,1
19,26,30,40,24.8,30.3,8,0,0,0
24,27,30,50,15.3,56.2,1,25,40,1
20,26,25,45,16.2,24.6,7,23,35,1
20,26,25,40,24.8,30.8,9,0,0,0
24,27,30,50,0.3,53.8,1,25,40,1
20,25,30,50,7.8,33.3,12,22,40,1
20,26,25,45,20.8,35.3,7,0,0,0
19,26,30,40,42.9,48.4,8,22,35,1
24,27,30,50,21.7,25.8,1,25,40,1
24,27,30,50,26.1,41.9,1,0,0,0
23,26,30,50,-4.2,61.6,2,24,40,1
20,26,30,45,21.4,45.2,10,23,37,1
20,25,35,50,20.2,49.2,6,0,0,0
20,26,30,45,3.0,50.0,10,23,37,1
18,27,40,50,22.4,20.3,5,22,45,1
20,26,25,45,21.7,39.8,7,0,0,1
19,26,30,50,48.4,47.5,4,22,40,1
20,26,30,50,8.9,52.7,3,23,40,1
20,26,25,40,22.1,35.2,9,0,0,1
20,25,30,50,15.7,51.8,12,22,40,1
24,27,30,50,15.8,28.2,1,25,40,1
18,27,40,50,22.3,44.5,5,0,0,0
20,26,25,40,-2.1,49.9,9,23,32,1
23,26,30,50,10.4,48.7,2,24,40,1
19,26,30,50,19.2,41.1,4,0,0,0
19,26,30,50,27.9,64.0,4,22,40,1
20,26,25,50,15.2,27.1,11,23,37,1
20,26,25,45,24.5,40.7,7,0,0,0
23,26,30,50,18.8,51.3,2,24,40,1
23,26,30,50,25.6,33.4,2,24,40,1
24,27,30,50,24.4,39.7,1,0,0,1
20,26,30,45,9.0,45.9,10,23,37,1
20,26,25,40,13.2,49.7,9,23,32,1
18,27,40,50,21.9,48.0,5,0,0,0
20,25,30,50,-2.6,63.4,12,22,40,1
20,26,30,50,10.2,55.6,3,23,40,1
20,26,25,45,20.5,34.8,7,0,0,1
20,25,30,50,0.7,57.6,12,22,40,1
20,26,25,45,33.0,14.5,7,23,35,1
23,26,30,50,24.3,38.5,2,0,0,0
24,27,30,50,-5.6,28.8,1,25,40,1
19,26,30,50,28.8,23.1,4,22,40,1
20,26,30,50,20.2,48.2,3,0,0,0
20,26,30,45,-7.5,47.3,10,23,37,1
18,27,40,50,31.6,23.0,5,22,45,1
20,26,30,50,24.4,46.1,3,0,0,0
24,27,30,50,11.3,53.7,1,25,40,1
20,25,30,50,22.0,30.4,12,22,40,1
20,25,30,50,20.5,30.6,12,0,0,0
20,25,35,50,31.9,25.9,6,22,42,1
20,26,30,45,15.5,54.7,10,23,37,1
20,26,25,45,20.6,30.7,7,0,0,0
20,26,30,45,-0.6,60.0,10,23,37,1
24,27,30,50,25.0,50.5,1,25,40,1
20,26,30,50,21.8,40.3,3,0,0,1
19,26,30,50,43.7,57.7,4,22,40,1
20,26,30,50,17.2,26.2,3,23,40,1
18,27,40,50,19.3,42.9,5,0,0,0
23,26,30,50,-3.8,55.0,2,24,40,1
20,26,30,50,6.6,49.3,3,23,40,1
20,26,30,50,20.3,33.2,3,0,0,0
20,26,25,50,10.9,55.0,11,23,37,1
20,25,30,50,6.0,55.5,12,22,40,1
19,26,30,50,19.2,46.9,4,0,0,0
20,25,35,50,37.9,61.2,6,22,42,1
20,26,30,45,8.7,51.9,10,23,37,1
20,26,25,40,21.8,33.8,9,0,0,0
20,26,25,50,11.7,60.0,11,23,37,1
20,26,25,50,23.0,52.3,11,23,37,1
20,25,30,50,23.1,48.0,12,0,0,1
20,26,30,50,-9.3,57.4,3,23,40,1
20,26,25,50,16.5,25.6,11,23,37,1
20,25,35,50,22.6,36.9,6,0,0,0
18,27,40,50,51.2,58.2,5,22,45,1
18,27,40,50,33.9,22.0,5,22,45,1
20,26,25,45,21.2,43.1,7,0,0,0
20,26,30,45,-1.2,50.7,10,23,37,1
23,26,30,50,12.3,22.8,2,24,40,1
24,27,30,50,26.6,31.1,1,0,0,1
20,26,30,45,5.3,54.8,10,23,37,1
19,26,30,50,18.5,8.6,4,22,40,1
24,27,30,50,26.5,37.2,1,0,0,1
20,25,35,50,47.0,45.9,6,22,42,1
19,26,30,40,24.8,27.6,8,22,35,1
23,26,30,50,23.2,43.2,2,0,0,0
20,26,25,50,9.8,54.9,11,23,37,1
20,26,25,50,11.2,52.3,11,23,37,1
19,26,30,50,21.7,40.7,4,0,0,0
19,26,30,40,48.5,50.2,8,22,35,1
19,26,30,40,27.6,23.7,8,22,35,1
19,26,30,40,25.7,37.5,8,0,0,0
19,26,30,40,26.3,63.5,8,22,35,1
20,25,35,50,21.2,50.3,6,22,42,1
18,27,40,50,25.2,48.4,5,0,0,0
20,25,30,50,-11.7,52.3,12,22,40,1
19,26,30,50,22.0,22.1,4,22,40,1
20,25,30,50,20.4,48.9,12,0,0,0
18,27,40,50,37.1,45.0,5,22,45,1
20,26,30,50,17.4,50.4,3,23,40,1
20,26,25,45,24.7,31.9,7,0,0,1
18,27,40,50,36.6,30.2,5,22,45,1
24,27,30,50,22.0,52.3,1,25,40,1
19,26,30,40,22.8,36.5,8,0,0,0
20,26,25,45,38.9,53.6,7,23,35,1
19,26,30,40,34.7,9.9,8,22,35,1
20,26,30,45,23.3,43.7,10,0,0,0
20,26,25,50,8.9,51.1,11,23,37,1
20,26,30,45,11.5,23.3,10,23,37,1
18,27,40,50,21.1,41.5,5,0,0,1
24,27,30,50,16.4,55.0,1,25,40,1
20,26,25,40,23.8,15.9,9,23,32,1
20,26,30,50,23.2,48.1,3,0,0,0
20,26,25,45,32.7,73.2,7,23,35,1
19,26,30,40,25.6,12.9,8,22,35,1
20,25,35,50,22.0,47.6,6,0,0,0
19,26,30,50,26.8,41.7,4,22,40,1
20,26,25,50,21.7,50.4,11,23,37,1
20,26,25,50,20.5,31.6,11,0,0,0
24,27,30,50,4.8,23.7,1,25,40,1
20,26,25,40,6.4,17.3,9,23,32,1
23,26,30,50,23.7,48.8,2,0,0,1
20,26,25,40,5.6,46.5,9,23,32,1
20,25,30,50,10.8,20.1,12,22,40,1
20,25,35,50,23.3,43.8,6,0,0,0
20,26,25,50,4.6,51.9,11,23,37,1
19,26,30,40,35.6,43.5,8,22,35,1
20,26,30,50,25.2,48.2,3,0,0,0
23,26,30,50,-5.7,54.1,2,24,40,1
24,27,30,50,19.7,54.9,1,25,40,1
20,26,25,45,21.4,26.2,7,0,0,0
20,26,25,45,43.8,66.0,7,23,35,1
20,26,25,50,18.4,27.7,11,23,37,1
19,26,30,50,24.4,45.4,4,0,0,1
20,26,25,50,-1.5,56.9,11,23,37,1
20,26,25,40,9.8,24.6,9,23,32,1
20,25,30,50,24.2,31.2,12,0,0,1
18,27,40,50,41.8,70.1,5,22,45,1
20,26,25,45,34.6,-0.5,7,23,35,1
20,26,25,40,25.0,39.7,9,0,0,0
24,27,30,50,14.8,53.9,1,25,40,1
24,27,30,50,11.2,32.2,1,25,40,1
20,26,30,45,23.9,34.8,10,0,0,0
23,26,30,50,16.3,53.1,2,24,40,1
18,27,40,50,29.2,34.0,5,22,45,1
23,26,30,50,24.9,37.5,2,0,0,0
24,27,30,50,3.4,51.5,1,25,40,1
20,25,35,50,23.9,63.7,6,22,42,1
20,26,25,45,22.7,35.7,7,0,0,0
20,26,30,45,-0.1,45.9,10,23,37,1
20,26,25,45,28.4,58.1,7,23,35,1
18,27,40,50,24.5,40.6,5,0,0,0
20,26,25,40,3.5,53.5,9,23,32,1
20,26,25,50,8.9,21.5,11,23,37,1
20,25,35,50,22.8,47.3,6,0,0,1
23,26,30,50,3.6,56.2,2,24,40,1
23,26,30,50,27.9,24.6,2,24,40,1
20,26,30,50,25.9,30.7,3,0,0,0
20,25,35,50,33.1,68.0,6,22,42,1
20,26,25,40,19.0,19.5,9,23,32,1
20,25,35,50,22.7,35.8,6,0,0,0
19,26,30,50,41.3,67.7,4,22,40,1
19,26,30,40,27.9,3.1,8,22,35,1
23,26,30,50,25.3,39.6,2,0,0,0
20,26,25,40,15.9,43.0,9,23,32,1
18,27,40,50,20.6,66.1,5,22,45,1
23,26,30,50,23.7,40.4,2,0,0,1
20,26,25,40,10.3,43.2,9,23,32,1
24,27,30,50,26.5,55.7,1,25,40,1
24,27,30,50,26.1,40.1,1,0,0,0
18,27,40,50,44.9,79.7,5,22,45,1
19,26,30,40,33.1,43.6,8,22,35,1
20,26,30,50,23.3,33.7,3,0,0,1
20,25,35,50,51.1,46.2,6,22,42,1
20,25,35,50,31.3,28.9,6,22,42,1
20,26,25,45,20.8,41.6,7,0,0,1
23,26,30,50,-11.2,68.4,2,24,40,1
19,26,30,40,18.0,56.5,8,22,35,1
19,26,30,50,20.0,45.4,4,0,0,0
19,26,30,40,45.8,37.0,8,22,35,1
20,25,30,50,21.5,26.1,12,22,40,1
20,26,25,40,25.3,27.0,9,0,0,0
20,25,30,50,13.5,62.7,12,22,40,1
23,26,30,50,27.5,27.9,2,24,40,1
